tweet_id,user,user_id,created_at,text,geo,coordinates,scraped_at
176857646865977344,TeamSantorumNH,424233876,"2012-03-06 02:32:03+00:00","RT @teamsantorum: Tune in to @seanhannity...@RickSantorum is coming up soon! #Santorum #OHPrimary #TNprimary #OKprimary #GAprimary",None,null,"2012-03-06 01:20:04.064597"
176857650976395264,Youxia88,167862232,"2012-03-06 02:32:04+00:00","They will. Romney workers offer $25 for a vote RT @theRealExTex: Folks...please, for the love of (cont) http://t.co/BXbE1zLd",None,null,"2012-03-06 03:35:01.975570"
176857732954066946,Brettleyyy,327739567,"2012-03-06 02:32:24+00:00","@Ryan_Gingrich your not even going to IU",None,null,"2012-03-06 10:50:06.860359"
176857975984619520,niki_dav,41729606,"2012-03-06 02:33:21+00:00","@truthteam2012 there is no truth in that post, and it pains me to have to defend Romney.",None,null,"2012-03-06 03:35:01.974785"
176858035115917312,R3VOLUTION12,385600304,"2012-03-06 02:33:36+00:00","So now #Santorum's nephew and FIVE #Romney relatives now have endorsed #RonPaul http://t.co/XjuYPm5r #tcot #tlot #tpot #teaparty #gop #p2",None,null,"2012-03-06 16:50:05.993851"
176858514201903106,Liantonio23,40797491,"2012-03-06 02:35:30+00:00","RT @R3VOLUTION12: So now #Santorum's nephew and FIVE #Romney relatives now have endorsed #RonPaul http://t.co/XjuYPm5r #tcot #tlot #tpot #teaparty #gop #p2",None,null,"2012-03-06 16:50:05.993122"
176858674483040256,DUPDAWG,156932503,"2012-03-06 02:36:08+00:00","I liked a @YouTube video http://t.co/lKM5CbdV Ron Paul Revolution: Our Time Has Come!",None,null,"2012-03-06 16:50:05.992400"
176858680308924416,DUPDAWG,156932503,"2012-03-06 02:36:09+00:00","I favorited a @YouTube video http://t.co/lKM5CbdV Ron Paul Revolution: Our Time Has Come!",None,null,"2012-03-06 16:50:05.991679"
176858804200275968,DUPDAWG,156932503,"2012-03-06 02:36:39+00:00","Good video!  Ron Paul 2012! (@YouTube http://t.co/lKM5CbdV)",None,null,"2012-03-06 16:50:05.990958"
176859578749829121,85Free,399710185,"2012-03-06 02:39:44+00:00","RT @R3VOLUTION12: So now #Santorum's nephew and FIVE #Romney relatives now have endorsed #RonPaul http://t.co/XjuYPm5r #tcot #tlot #tpot #teaparty #gop #p2",None,null,"2012-03-06 16:50:05.990229"
176859814247411712,Peanutt5,22280467,"2012-03-06 02:40:40+00:00","RT @R3VOLUTION12: So now #Santorum's nephew and FIVE #Romney relatives now have endorsed #RonPaul http://t.co/XjuYPm5r #tcot #tlot #tpot #teaparty #gop #p2",None,null,"2012-03-06 16:50:05.989478"
176859839299977216,davidkiley,15780561,"2012-03-06 02:40:46+00:00","Gingrich..... Historian?......ROFL",None,null,"2012-03-06 10:50:06.859542"
176861082550419456,sjh2222,182301577,"2012-03-06 02:45:42+00:00","RT @R3VOLUTION12: So now #Santorum's nephew and FIVE #Romney relatives now have endorsed #RonPaul http://t.co/XjuYPm5r #tcot #tlot #tpot #teaparty #gop #p2",None,null,"2012-03-06 16:50:05.988753"
176861301010735104,hdudley12,155674896,"2012-03-06 02:46:34+00:00","Obama's team attempting to help Santorum beat out Romney. That's just not right. #SuperTuesday  #Romney2012",None,null,"2012-03-06 02:30:05.511581"
176862572484640769,E_L_L_E,34547382,"2012-03-06 02:51:37+00:00","RT @azureblade7v2: Rand Paul on Why Santorum is Wrong About Everything http://t.co/l23368ox | http://t.co/9rgGMf5i",None,null,"2012-03-06 03:35:03.768903"
176862755821846528,mrkoold,46770273,"2012-03-06 02:52:21+00:00","ingrich and Ron Paul just talk and talk and talk.",None,null,"2012-03-06 22:20:05.331904"
176862806161887234,toritaylor,18788139,"2012-03-06 02:52:33+00:00","Thats awkward. RT @KaraHolliNC: RT @ABC: Ann Romney: ‘I Don’t Even Consider Myself Wealthy’ http://t.co/PL95e7bD",None,null,"2012-03-06 03:35:01.973512"
176862885060943874,Occupy_DoverNH,408491187,"2012-03-06 02:52:52+00:00","Romney on student debt: Join the military | The Raw Story http://t.co/9kANntTa",None,null,"2012-03-06 03:00:02.808168"
176863029076566016,apryse,33108503,"2012-03-06 02:53:26+00:00","ron paul is getting my vote tomorrow #supertuesday",None,null,"2012-03-06 16:50:05.988027"
176863265656283136,Asians4RonPaul,440328562,"2012-03-06 02:54:23+00:00","RT @apryse: ron paul is getting my vote tomorrow #supertuesday",None,null,"2012-03-06 16:50:05.987279"
176863762521923584,jwakeup,392896050,"2012-03-06 02:56:21+00:00","RT @apryse: ron paul is getting my vote tomorrow #supertuesday",None,null,"2012-03-06 16:50:05.986532"
176864022539403264,sjh2222,182301577,"2012-03-06 02:57:23+00:00","RT @apryse: ron paul is getting my vote tomorrow #supertuesday",None,null,"2012-03-06 16:50:05.985802"
176864032869990400,Y_10K,300870730,"2012-03-06 02:57:26+00:00","RT @R3VOLUTION12: So now #Santorum's nephew and FIVE #Romney relatives now have endorsed #RonPaul http://t.co/XjuYPm5r #tcot #tlot #tpot #teaparty #gop #p2",None,null,"2012-03-06 16:50:05.985070"
176864704155762689,iSelfHealth,293089613,"2012-03-06 03:00:06+00:00","Health care reform remains lightning rod for Romney - USA TODAY http://t.co/cWnPYyee",None,null,"2012-03-06 03:00:02.805151"
176864752784515072,jybyrd420,414520221,"2012-03-06 03:00:17+00:00","RT @apryse: ron paul is getting my vote tomorrow #supertuesday",None,null,"2012-03-06 16:50:05.984337"
176864939116474370,RonPaulRT,420894902,"2012-03-06 03:01:02+00:00","RT @R3VOLUTION12: So now #Santorum's nephew and FIVE #Romney relatives now have endorsed #RonPaul http://t.co/XjuYPm5r #tcot #tlot #tpot #teaparty #gop #p2",None,null,"2012-03-06 16:50:05.983594"
176865473667928064,BenRod72,33324794,"2012-03-06 03:03:09+00:00","I just found out what truthers and Iran have in common aside from their support of Ron Paul",None,null,"2012-03-06 16:50:05.982854"
176866275123933185,hawlkster,275296281,"2012-03-06 03:06:20+00:00","Mitt Romney Jokes: (Getty Images)more pics » Mitt Romney jokes make us laugh. Here, Romney smiles for the camera... http://t.co/eZH2BGyY",None,null,"2012-03-06 03:35:01.972725"
176866283508346881,jokerswild3,282249861,"2012-03-06 03:06:22+00:00","Mitt Romney Jokes: (Getty Images)more pics » Mitt Romney jokes make us laugh. Here, Romney smiles for the camera... http://t.co/LwHybV4K",None,null,"2012-03-06 03:35:01.971944"
176866288398893056,CaffCommNet,253222931,"2012-03-06 03:06:23+00:00","Via @CaffThoughts: Mitt Romney Really Does Like Earmarks and Individual Mandates http://t.co/35eQVzR9 #TCOT",None,null,"2012-03-06 02:10:02.155954"
176866593308016641,publius_reagan,43741078,"2012-03-06 03:07:36+00:00","Obama ready to bomb. CNN: 'I mean it,' the US president says of a possible military option - http://t.co/zzkpTfjh via http://t.co/XBMmpsUR",None,null,"2012-03-06 09:30:06.791716"
176866691396018176,GeneDexter,15759452,"2012-03-06 03:07:59+00:00","Ann Romney: ‘I Don’t Even Consider Myself Wealthy’ http://t.co/DL9tFYF6 (via @ABC) (ha ha ha ha ha ha freaking ha!)",None,null,"2012-03-06 03:35:01.971152"
176867169257275392,Chrishopesu,466134807,"2012-03-06 03:09:53+00:00","Newt on Oil Production... - Fox Nation http://t.co/GlcIfV7q",None,null,"2012-03-06 04:20:05.735698"
176867344264609793,TeamSantorumSC,405866839,"2012-03-06 03:10:35+00:00","RT @teamsantorum: Say What? Check out Romney in his own words: http://t.co/zsgDn4sm @MittRomney",None,null,"2012-03-06 03:35:01.970358"
176867544873975809,Phillybama1,55072359,"2012-03-06 03:11:23+00:00","In other news...@RobertGBeckel: @seanhannity Obama is the greatest economic pres in history....LOLOLOL!!!",None,null,"2012-03-06 09:30:06.790876"
176867553895907328,RickNippe,228527220,"2012-03-06 03:11:25+00:00","Rick Santorum/Rick Nippe 2012, 2016, 2020, 2024, 2028.",None,null,"2012-03-06 02:30:05.510802"
176867673739763714,ChavezChavis,30523211,"2012-03-06 03:11:54+00:00","Mitt Romney - is too afraid of making waves for Clear Channel - which is mostly owned by Bain Capital. #Lastword",None,null,"2012-03-06 03:35:01.969445"
176867695571120128,JoJohnson17,350444232,"2012-03-06 03:11:59+00:00","RT @TeamSantorumSC: RT @teamsantorum: Say What? Check out Romney in his own words: http://t.co/zsgDn4sm @MittRomney",None,null,"2012-03-06 03:35:01.968526"
176867786528796672,Ms_UK_American,45819332,"2012-03-06 03:12:21+00:00","RT @ChavezChavis: Mitt Romney - is too afraid of making waves for Clear Channel - which is mostly owned by Bain Capital. #Lastword",None,null,"2012-03-06 03:35:01.967730"
176867886856552448,ScottsdaleSteve,26861405,"2012-03-06 03:12:44+00:00","RT @ChavezChavis: Mitt Romney - is too afraid of making waves for Clear Channel - which is mostly owned by Bain Capital. #Lastword",None,null,"2012-03-06 03:35:01.966951"
176867933136494592,kwheely,62704687,"2012-03-06 03:12:55+00:00","RT @ChavezChavis: Mitt Romney - is too afraid of making waves for Clear Channel - which is mostly owned by Bain Capital. #Lastword",None,null,"2012-03-06 03:35:01.966170"
176867960613376000,Jacquie228,65937980,"2012-03-06 03:13:02+00:00","RT @ChavezChavis: Mitt Romney - is too afraid of making waves for Clear Channel - which is mostly owned by Bain Capital. #Lastword",None,null,"2012-03-06 03:35:01.965385"
176868206730940416,nicholasmchugh,281121774,"2012-03-06 03:14:01+00:00","RT @ChavezChavis: Mitt Romney - is too afraid of making waves for Clear Channel - which is mostly owned by Bain Capital. #Lastword",None,null,"2012-03-06 03:35:01.964599"
176868510901874690,FerrisForrest,500710169,"2012-03-06 03:15:13+00:00","Rick Santorum's Certainly No Jack Kennedy",None,null,"2012-03-06 02:30:05.509967"
176869411880316928,TomLavinNH,338665228,"2012-03-06 03:18:48+00:00","@fivethirtyeight I can only imagine what the fallout would be if Newt won TN and GA + Mitt won OH. May be fatal to Santorum's campaign.",None,null,"2012-03-06 01:20:04.062796"
176869493111394304,asyoureadthis,308405974,"2012-03-06 03:19:07+00:00","Gingrich argues for eliminating Iranian govt if it moves to close key oil route in Mideast http://t.co/dP1KlBgt",None,null,"2012-03-06 04:20:05.734930"
176869670148780032,DeniseTut,126472296,"2012-03-06 03:19:50+00:00","RT @ABC: 9 Advertisers Flee Rush Limbaugh; Pro-Gingrich Super PAC Stays http://t.co/2MqwaS0H",None,null,"2012-03-06 04:20:05.734170"
176869700591042560,BigpapiHT,210864904,"2012-03-06 03:19:57+00:00","RT @ABC: 9 Advertisers Flee Rush Limbaugh; Pro-Gingrich Super PAC Stays http://t.co/2MqwaS0H",None,null,"2012-03-06 04:20:05.733404"
176869981311602688,Capin_Clutch,368713628,"2012-03-06 03:21:04+00:00","“@ComradeErvin: I still don't get how the fuck Obama won a peace prize.” who the fuck knows",None,null,"2012-03-06 09:30:06.790101"
176870008830431233,gray_james,43301390,"2012-03-06 03:21:10+00:00","Random thought: Quagmire looks like Rick Santorum",None,null,"2012-03-06 02:30:05.509155"
176870110324207617,OccupyBlipFm,390196713,"2012-03-06 03:21:35+00:00","RT @ABC: 9 advertisers flee #RushLimbaugh; pro-#Gingrich super pac stays http://t.co/GzWHn3aP",None,null,"2012-03-06 04:20:05.732625"
176870144360988672,uxyc,242623356,"2012-03-06 03:21:43+00:00","The Ultimate Debate: Obama vs. Gingrich! http://t.co/YnnSbx18",None,null,"2012-03-06 09:30:06.789329"
176870151914930177,MRomneyExpress,373311804,"2012-03-06 03:21:44+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.155183"
176870252771164160,Xdiddos,499388020,"2012-03-06 03:22:09+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.154411"
176870286354956288,Citizens4Mitt,507824605,"2012-03-06 03:22:17+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.153641"
176870664244961280,JJsassypants,72717549,"2012-03-06 03:23:47+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.152871"
176871147181326337,onelongsong,144411579,"2012-03-06 03:25:42+00:00","@GOPMatt Will give the old man his respect he has earned it. Obama is the enemy.",None,null,"2012-03-06 09:30:06.788541"
176871465461878784,tw_top_1z1fjsi,325096351,"2012-03-06 03:26:58+00:00","RT @ABC: 9 Advertisers Flee Rush Limbaugh; Pro-Gingrich Super PAC Stays http://t.co/2MqwaS0H",None,null,"2012-03-06 04:20:05.731860"
176871545237536768,tw_top_1z2hc9u,346803987,"2012-03-06 03:27:17+00:00","RT @ABC: 9 Advertisers Flee Rush Limbaugh; Pro-Gingrich Super PAC Stays http://t.co/2MqwaS0H",None,null,"2012-03-06 04:20:05.731092"
176871640058175489,drskyskull,110772878,"2012-03-06 03:27:39+00:00","Just watched my local FOX affiliate trash Romney's old rendition of 'America the Beautiful'.  #yesitwasthatbad",None,null,"2012-03-06 03:35:01.963813"
176871682261258240,ChelseySeidel,322228163,"2012-03-06 03:27:49+00:00","ignorance isnt bliss, its a way of life #GOP #romney",None,null,"2012-03-06 03:35:01.962997"
176871906207744001,MalignantNews,86791012,"2012-03-06 03:28:43+00:00","New @MalignantNews: Romney and Santorum Vie for Blue-Collar Vote http://t.co/lRPylMBH",None,null,"2012-03-06 02:10:02.151476"
176871953569808386,strathroymom,97709356,"2012-03-06 03:28:54+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.150675"
176871984074997760,RickNippe,228527220,"2012-03-06 03:29:01+00:00","Like my good friend Rick Santorum once said, 'Only the good die young.' BUT I'M BAD AS HELL SO FUCK IT",None,null,"2012-03-06 02:30:05.508331"
176872051016089601,winterthur,16474992,"2012-03-06 03:29:17+00:00","RT @Blackdogworld: RT @dinamic72: Worth Watching: ‘Three Little Pigs’ http://t.co/KvfJ3vxM  | gop tcot Romney Santorum Gingrich",None,null,"2012-03-06 04:20:05.730218"
176872101859438594,goright,402396916,"2012-03-06 03:29:29+00:00","RT @ddkochel: Hey Super Tuesday states: Annoy Obama, nominate Romney. #Mitt2012",None,null,"2012-03-06 02:10:02.149868"
176872228154130433,WWWLOBBY4POORUS,261900167,"2012-03-06 03:29:59+00:00","@WWWLOBBY4POORUS~HOLLYWOOD REPORTER WRITES HERMAN CAIN,NEWT GINGRICH & RUSH LIMBAUGH ARE GOING ON WORLD HATE TOUR AFTER SUPER TUESDAY !",None,null,"2012-03-06 04:20:05.729444"
176872291853025281,mangelico,17391218,"2012-03-06 03:30:15+00:00","RT @ABC: 9 Advertisers Flee Rush Limbaugh; Pro-Gingrich Super PAC Stays http://t.co/2MqwaS0H",None,null,"2012-03-06 04:20:05.728675"
176872354595610627,emilybazelon,28708146,"2012-03-06 03:30:30+00:00","RT @ABC: 9 Advertisers Flee Rush Limbaugh; Pro-Gingrich Super PAC Stays http://t.co/2MqwaS0H",None,null,"2012-03-06 04:20:05.727896"
176872496031731712,drskyskull,110772878,"2012-03-06 03:31:03+00:00","@mireyamayor Could've been worse -- could've been a Santorum-shaped nugget that sold for that much.  :-  #coldcomfort",None,null,"2012-03-06 02:30:05.507406"
176872550868066304,chanchan1357,325780615,"2012-03-06 03:31:16+00:00","RT @jasonsjabs: If Mitt Romney gets elected, does that mean we all have to ride bikes?",None,null,"2012-03-06 03:35:01.962205"
176872846331621376,SarahH_CBSNJ,245220581,"2012-03-06 03:32:27+00:00","Gingrich: Israel shouldn't warn U.S. on Iran attack: http://t.co/2GuELjos",None,null,"2012-03-06 04:20:05.727130"
176872962539008000,tommytomlinson,28583238,"2012-03-06 03:32:55+00:00","Who said it -- Mitt Romney or Mr. Burns? http://t.co/IhbDh91K (via @fierman)",None,null,"2012-03-06 03:35:01.961419"
176873087365693440,MusicandFaith,75701756,"2012-03-06 03:33:24+00:00","Barack Obama Accused By Two Men of Inappropriate Gay Behavior at Havard « The Obama Hustle http://t.co/2NOAdvqU via @addthis",None,null,"2012-03-06 09:30:06.787738"
176873100992987136,WWWLOBBY4POORUS,261900167,"2012-03-06 03:33:28+00:00","@WWWLOBBY4POORUS~NEWT GINGRICH TOLD RUSH LIMBAUGH HE SALTED AWAY ENOUGH SUPER PAC$ 2 TRAVEL INTERNATIONALLY  UNTIL NEXT USA ELECTION CYLE$..",None,null,"2012-03-06 04:20:05.726351"
176873169603411968,karalearota,28623381,"2012-03-06 03:33:44+00:00","The Rock sounds exactly like Newt Gingrich right now. #wwe",None,null,"2012-03-06 04:20:05.725327"
176873476920057857,kristendunbar1,265979130,"2012-03-06 03:34:57+00:00","RT @ABC: 9 Advertisers Flee Rush Limbaugh; Pro-Gingrich Super PAC Stays http://t.co/2MqwaS0H",None,null,"2012-03-06 04:20:05.724554"
176873479939952642,JsrRoger,293745809,"2012-03-06 03:34:58+00:00","RT @MusicandFaith: Barack Obama Accused By Two Men of Inappropriate Gay Behavior at Havard « The Obama Hustle http://t.co/2NOAdvqU via @addthis",None,null,"2012-03-06 09:30:06.786958"
176873530238046211,chipwoods,27285591,"2012-03-06 03:35:10+00:00","RT @MusicandFaith: Barack Obama Accused By Two Men of Inappropriate Gay Behavior at Havard « The Obama Hustle http://t.co/2NOAdvqU via @addthis",None,null,"2012-03-06 09:30:06.786182"
176873719115939841,Kelloggie,247438302,"2012-03-06 03:35:55+00:00","RT @rstephenhinds: Newt Gingrich: the STRONG candidate Americans are looking for to beat Obama, VIDEO http://t.co/GAQywzoc #250gas",None,null,"2012-03-05 22:55:54.451017"
176873735700221952,flowerladyhere,18805666,"2012-03-06 03:35:59+00:00","RT @Grandma4Newt: @Newt2012HQ NEWT GINGRICH DEBATES OBAMA - Original, not the campaign version: http://t.co/1Q7IEycL",None,null,"2012-03-05 22:55:54.450084"
176873741568065536,boltach,287979813,"2012-03-06 03:36:00+00:00","@Yowan Last official delagate count - Ron Paul - 2516, Gingrich - 0, Sanatorum - 0, Romney - 0",None,null,"2012-03-05 22:55:54.449295"
176873764011778048,GassoI,423967602,"2012-03-06 03:36:06+00:00","Gingrich pitches plan to lower gas prices to $2.50 during Kingsport visit: KINGSPORT — On the Monday before Supe... http://t.co/uVMSzFLb",None,null,"2012-03-05 22:55:54.448489"
176873797184528386,Difference2012,458806300,"2012-03-06 03:36:14+00:00","Ali G - Newt Gingrich. WATCH THE VIDEO - This Is “A Joke.” Georgia,...We can do better than that...: http://t.co/ZOa0gz5u via @youtube",None,null,"2012-03-05 22:55:54.447632"
176873798711259137,TragicallySchap,23470623,"2012-03-06 03:36:14+00:00","How ya gonna embarrass me tomorrow Tennessee? Romney? Santorum? Gingrich? #SuperTuesday",None,null,"2012-03-05 22:55:54.446755"
176873818638401537,Drawnlines,61188577,"2012-03-06 03:36:19+00:00","RT @exposeliberals: Newt Gingrich owns NBC hack David Gregory over faux outrage over Limbaugh http://t.co/udJZbT8D #tcot #tlot #sgp #hhrs #ocra",None,null,"2012-03-05 22:55:54.445922"
176873853430140928,FLconserve941,490007575,"2012-03-06 03:36:27+00:00","RT @SarahH_CBSNJ: Gingrich: Israel shouldn't warn U.S. on Iran attack: http://t.co/2GuELjos",None,null,"2012-03-05 22:55:54.444570"
176873854227066881,elvincan2,28712882,"2012-03-06 03:36:27+00:00","RT @FLconserve941: Newt Gingrich addresses the NRA in a way that No Other presidential candidate has...: http://t.co/ee2KlR2g via @youtube NEWT IS AWESOME!!”",None,null,"2012-03-05 22:55:54.443788"
176873898149818368,mathewsjw,28862210,"2012-03-06 03:36:38+00:00","RT @fivethirtyeight: Quite possible that Gingrich will wind up getting more delegates than Santorum tomorrow",None,null,"2012-03-05 22:55:54.443010"
176873930504675329,pops07866,330573437,"2012-03-06 03:36:45+00:00","Mitt is the only one who can beat Obama. Santorum is just strange and Gingrich is just a showman.",None,null,"2012-03-05 22:55:54.442234"
176873950175969280,FreedomGov,373965319,"2012-03-06 03:36:50+00:00","Cain Predicts Gingrich Will Do Better Than Anticipated: CHATTANOOGA, Tenn. — After a day of campaigning... http://t.co/4YkVCNMn via @ABC",None,null,"2012-03-05 22:55:54.441454"
176873951274864643,abc_Politics,305938669,"2012-03-06 03:36:50+00:00","Cain Predicts Gingrich Will Do Better Than Anticipated: CHATTANOOGA, Tenn. — After a day of campaigning in Oklah... http://t.co/0t9okTnY",None,null,"2012-03-05 22:55:54.440672"
176873953132953600,UltimateNotice,339413891,"2012-03-06 03:36:51+00:00","Cain Predicts Gingrich Will Do Better Than Anticipated http://t.co/K8GtH2a3",None,null,"2012-03-05 22:55:54.439581"
176873955263651840,Difference2012,458806300,"2012-03-06 03:36:51+00:00","AMAZING VIDEO - Rick Perry WAS RIGHT ON Gingrich:' If You Cheat On Your Wife, You'll Cheat On Anybody': http://t.co/M8G1NHay via @youtube",None,null,"2012-03-05 22:55:54.438796"
176873966605041664,WheatFree32,52144780,"2012-03-06 03:36:54+00:00","RT @djnyceone: If Gingrich beats Obama I might just move out of the states #realtalk",None,null,"2012-03-05 22:55:54.438012"
176873966735065090,RonPaulDetroit,396307854,"2012-03-06 03:36:54+00:00","RT @DailyCaller Liberal anti-war groups condemn Obama, praise Ron Paul on foreign policy [VIDEO] - http://t.co/3B5Dwwt2",None,null,"2012-03-05 22:55:53.646318"
176873976570707968,jmb063,58685992,"2012-03-06 03:36:56+00:00","RT @RonPaul2012NEWS: Ron Paul Supporters in Oklahoma Fight Back and WIN: http://t.co/7p3z0D51",None,null,"2012-03-05 22:55:53.645586"
176873976935612416,FLconserve941,490007575,"2012-03-06 03:36:56+00:00","“@SarahH_CBSNJ: Gingrich: Israel shouldn't warn U.S. on Iran attack: http://t.co/TVgw8GXt”#TNprimary #OKprimary #OHprimary #TeaParty #TN",None,null,"2012-03-05 22:55:54.437226"
176873984955121664,althusiast,330283894,"2012-03-06 03:36:58+00:00","#Endorsement: #RonPaul the only true #SmallBusiness candidate http://t.co/2VL4PiVz #2012GOP #RepublicanPrimaries #SuperTuesday #Idaho #ND",None,null,"2012-03-05 22:55:53.644850"
176874012629143552,JJAKEOBY,384480960,"2012-03-06 03:37:05+00:00","Those of you Independents who quit the Republican Party after the John McCain fiasco. We conservatives need you Vote Newt Gingrich tomorrow.",None,null,"2012-03-05 22:55:54.436374"
176874023848906753,CoolChange80,374331041,"2012-03-06 03:37:08+00:00","@Josh_Painter Ron Paul is a National Disgrace. I would love to see him beaten to a pulp by 9/11 Victims Family Members. He is a Kook.",None,null,"2012-03-05 22:55:53.644122"
176874037807546369,JulieBorowski,116319448,"2012-03-06 03:37:11+00:00","@BrandonHill37 Oh of course. I get a lot of messages from Ron Paul supporters in Canada.",None,null,"2012-03-05 22:55:53.643331"
176874038394748928,he88ion,125181609,"2012-03-06 03:37:11+00:00","@TheTeaParty_net Ron Paul dreaming.",None,null,"2012-03-05 22:55:53.642606"
176874049769713664,rlbaldwinartist,101823726,"2012-03-06 03:37:14+00:00","RT @rstephenhinds: Newt Gingrich: the STRONG candidate Americans are looking for to beat Obama, VIDEO http://t.co/GAQywzoc #250gas",None,null,"2012-03-05 22:55:54.435457"
176874060922359808,elvincan2,28712882,"2012-03-06 03:37:16+00:00","RT @TEAParty_FL: @2LiveinLibertyWant to follow up on the Ron Paul illegal donations you mentioned earlier. That got my attention in a hurry.",None,null,"2012-03-05 22:55:53.641879"
176874070812528640,jbreezn,26600476,"2012-03-06 03:37:19+00:00","RT @NYTupelo7: Ron Paul: No federal aid for tornado victims.'They should have insurance'  / He would also let people die without Health Insurance.",None,null,"2012-03-05 22:55:53.641147"
176874089875644416,AlwaysRight1776,356478159,"2012-03-06 03:37:23+00:00","If I was voting in VA., I'd vote for Ron Paul, just so mittens couldn't take the state and all the delegates.",None,null,"2012-03-05 22:55:53.640410"
176874095777026049,The_Best_Garden,40508966,"2012-03-06 03:37:25+00:00","RT @RonPaul2012NEWS: Ron Paul Supporters in Oklahoma Fight Back and WIN: http://t.co/7p3z0D51",None,null,"2012-03-05 22:55:53.639320"
176874105402953728,Kelloggie,247438302,"2012-03-06 03:37:27+00:00","RT @KimberTrent: Newt Gingrich--THE TRUTH..please watch and MAKE VIRAL. http://t.co/30yLphoq",None,null,"2012-03-05 22:55:54.434237"
176874118065553409,shortwave8669,272431268,"2012-03-06 03:37:30+00:00","RT @rstephenhinds: Newt Gingrich: the STRONG candidate Americans are looking for to beat Obama, VIDEO http://t.co/GAQywzoc #250gas",None,null,"2012-03-05 22:55:54.433451"
176874122352132096,YUGO_FLYER,256679456,"2012-03-06 03:37:31+00:00","RT @RonPaulcom: I uploaded a @YouTube video http://t.co/mRFU3GsN Ron Paul: One Dime for a Gallon of Gasoline",None,null,"2012-03-05 22:55:53.638585"
176874123614625793,highplainspoet,503280950,"2012-03-06 03:37:31+00:00","RT @ChavezChavis: Mitt Romney - is too afraid of making waves for Clear Channel - which is mostly owned by Bain Capital. #Lastword",None,null,"2012-03-06 03:35:01.960601"
176874124185042945,chipwoods,27285591,"2012-03-06 03:37:32+00:00","Gingrich: I'll Be a Big Delegate Winner on Super Tuesday http://t.co/0tdXHyMr",None,null,"2012-03-05 22:55:54.432500"
176874124826787840,71542,40529982,"2012-03-06 03:37:32+00:00","RT @Newt2012HQ: 'Tell 'em Newt!' was on person's response in the crowd, many of whom were waiving 'Newt = $2.50' signs. http://t.co/8Dv0sxCP",None,null,"2012-03-05 22:55:54.431596"
176874131386667008,Natale79,184091613,"2012-03-06 03:37:33+00:00","RT @JJAKEOBY: Alaskan voters; Santorum received 50% of voting Democrats votes in Michigan.That should prove he is not Conservative! Vote NEWT GINGRICH",None,null,"2012-03-05 22:55:54.430804"
176874134314287104,HinHouse,42613389,"2012-03-06 03:37:34+00:00","@PoliticalTicker Santorum/Gingrich=2nd string on JV team. Romney=MVP in the pros. Pay 2nd string JV 2 coach the team or MVP pro 2coach 4free",None,null,"2012-03-05 22:55:54.430021"
176874134670815234,Difference2012,458806300,"2012-03-06 03:37:34+00:00","Incredible Video - Still...Newt Gingrich Admits Extra-Marital Affair. Will he try again? - : http://t.co/qj3e5vCb via @youtube",None,null,"2012-03-05 22:55:54.429048"
176874137082527744,maryannbarton,73150126,"2012-03-06 03:37:35+00:00","Greta V on Fox: Noting status as residents of VA, says 'huge political blunder' by Santorum and Gingrich not to get onto Virginia's ballot.",None,null,"2012-03-05 22:55:54.428260"
176874141536882688,HeresAnotherTip,19125764,"2012-03-06 03:37:36+00:00","RT @Grandma4Newt: @Newt2012HQ NEWT GINGRICH DEBATES OBAMA - Original, not the campaign version: http://t.co/1Q7IEycL",None,null,"2012-03-05 22:55:54.427474"
176874153679400961,mkauai,15805629,"2012-03-06 03:37:39+00:00","RT @TonyStuntz: Unreal. Santorum gets 600. Palin 750. Ron Paul? An overflow crowd of 1,300. Hey @Foxnews, Who's unelectable?  http://t.co/IgTzmt9f",None,null,"2012-03-05 22:55:53.637830"
176874159501086720,Joy__Bishop,69491896,"2012-03-06 03:37:40+00:00","'My vote will be cast tomorrow for Ron Paul – not as a protest, but because Ron Paul is a far better choice than Mitt Romney!' Virginia Rt",None,null,"2012-03-05 22:55:53.636968"
176874184016797696,aaronjhall,19009134,"2012-03-06 03:37:46+00:00","@NJFiorvento @bdomenech Ron Paul walks into clothier. Tailor says, 'You're about a 38s.' Paul responds, 'Perfect! I'll take a 42L.'",None,null,"2012-03-05 22:55:53.636163"
176874190744469504,MichelleDiana,44470739,"2012-03-06 03:37:47+00:00","RT @NewtCoalitions: Georgia Pastors Endorse Gingrich for President http://t.co/bsWw93gU  #withNewt #Newt2012 #tcot #teaparty #supertuesday",None,null,"2012-03-05 22:55:54.426679"
